player,Tree with gini,Tree with gini and impurity decrease,Tree with entropy,Tree with entropy and impurity decrease,Small NN with lbfgs,Medium NN with lbfgs,Mixed NN with lbfgs,Big NN with lbfgs,Small NN with adam,Medium NN with adam,Mixed NN with adam,Big NN with adam,K-Neighbors (2 groups),K-Neighbors (3 groups),K-Neighbors (5 groups),K-Neighbors (8 groups),Linear Division SVC,Polynomial  Division SVC,RBF Division SVC,Naive bayes assuming Gaussian,Random Forest with gini (3 trees),Random Forest with gini (5 trees),Random Forest with gini (10 trees),Random Forest with entropy (3 trees),Random Forest with entropy (5 trees),Random Forest with entropy (10 trees)
23,0.6626360338573156,0.7122128174123338,0.6626360338573156,0.7122128174123338,0.7122128174123338,0.6844014510278114,0.6783555018137848,0.6771463119709794,0.2877871825876663,0.713422007255139,0.660217654171705,0.6904474002418379,0.6771463119709794,0.6396614268440145,0.6614268440145102,0.6880290205562273,0.7122128174123338,0.7013301088270859,0.7001209189842805,0.6082224909310762,0.7049576783555018,0.7025392986698912,0.6977025392986699,0.6735187424425635,0.694074969770254,0.7218863361547763
25,0.8604651162790697,0.6201550387596899,0.8604651162790697,0.6201550387596899,0.6201550387596899,0.7984496124031008,0.6201550387596899,0.7984496124031008,0.3798449612403101,0.6201550387596899,0.7751937984496124,0.8449612403100775,0.8449612403100775,0.9069767441860465,0.875968992248062,0.8062015503875969,0.8062015503875969,0.8449612403100775,0.8449612403100775,0.7286821705426356,0.8372093023255814,0.8604651162790697,0.9069767441860465,0.9069767441860465,0.8604651162790697,0.8682170542635659
26,0.6722408026755853,0.6622073578595318,0.6622073578595318,0.6622073578595318,0.6622073578595318,0.6956521739130435,0.6889632107023411,0.6989966555183946,0.3377926421404682,0.6622073578595318,0.6622073578595318,0.6889632107023411,0.6555183946488294,0.6086956521739131,0.5986622073578596,0.6354515050167224,0.6622073578595318,0.7023411371237458,0.68561872909699,0.6655518394648829,0.6655518394648829,0.6755852842809364,0.6789297658862876,0.6923076923076923,0.6488294314381271,0.6889632107023411
24,0.5471698113207547,0.5660377358490566,0.5660377358490566,0.5660377358490566,0.5660377358490566,0.5283018867924528,0.5660377358490566,0.49056603773584906,0.4339622641509434,0.5660377358490566,0.5660377358490566,0.5660377358490566,0.5283018867924528,0.49056603773584906,0.5660377358490566,0.5660377358490566,0.5283018867924528,0.5283018867924528,0.5471698113207547,0.6226415094339622,0.5094339622641509,0.6415094339622641,0.5660377358490566,0.5471698113207547,0.49056603773584906,0.5660377358490566
28,0.5833333333333334,0.625,0.5833333333333334,0.625,0.625,0.5833333333333334,0.625,0.5416666666666666,0.375,0.625,0.625,0.625,0.625,0.6666666666666666,0.625,0.625,0.5833333333333334,0.4583333333333333,0.625,0.5833333333333334,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5416666666666666,0.6666666666666666
34,0.6944444444444444,0.6701388888888888,0.6944444444444444,0.6701388888888888,0.6701388888888888,0.7048611111111112,0.6701388888888888,0.6909722222222222,0.3298611111111111,0.6944444444444444,0.7013888888888888,0.7048611111111112,0.8263888888888888,0.7951388888888888,0.7673611111111112,0.7361111111111112,0.6840277777777778,0.7708333333333334,0.7847222222222222,0.6631944444444444,0.7361111111111112,0.7847222222222222,0.8020833333333334,0.7847222222222222,0.78125,0.8020833333333334
29,0.7135922330097088,0.6796116504854369,0.6941747572815534,0.6796116504854369,0.6796116504854369,0.6990291262135923,0.6796116504854369,0.6893203883495146,0.32038834951456313,0.6796116504854369,0.7135922330097088,0.7184466019417476,0.8106796116504854,0.7912621359223301,0.7524271844660194,0.7378640776699029,0.7038834951456311,0.7766990291262136,0.7961165048543689,0.6601941747572816,0.8106796116504854,0.8349514563106796,0.8009708737864077,0.7766990291262136,0.7912621359223301,0.8058252427184466
38,0.6819407008086253,0.6819407008086253,0.6819407008086253,0.6819407008086253,0.6819407008086253,0.6711590296495957,0.6819407008086253,0.660377358490566,0.31805929919137466,0.6846361185983828,0.6819407008086253,0.6657681940700808,0.8113207547169812,0.784366576819407,0.7412398921832885,0.692722371967655,0.6819407008086253,0.7762803234501348,0.7735849056603774,0.6469002695417789,0.7816711590296496,0.7816711590296496,0.8032345013477089,0.7547169811320755,0.7951482479784366,0.7762803234501348
32,0.68,0.6,0.6,0.6,0.6,0.66,0.6,0.64,0.4,0.6,0.6,0.68,0.68,0.7,0.66,0.66,0.68,0.76,0.74,0.65,0.81,0.82,0.84,0.81,0.77,0.87
35,0.9047619047619048,0.5555555555555556,0.9047619047619048,0.9047619047619048,0.5555555555555556,0.8253968253968254,0.5555555555555556,0.873015873015873,0.4444444444444444,0.5555555555555556,0.8571428571428571,0.8888888888888888,0.9206349206349206,0.9206349206349206,0.9365079365079365,0.8888888888888888,0.8571428571428571,0.7936507936507936,0.9206349206349206,0.873015873015873,0.9682539682539683,0.9365079365079365,0.9523809523809523,0.9365079365079365,0.9365079365079365,0.9682539682539683
36,0.6545454545454545,0.6,0.6545454545454545,0.6,0.6,0.7272727272727273,0.6,0.7272727272727273,0.4,0.6,0.6,0.7272727272727273,0.6909090909090909,0.6545454545454545,0.6909090909090909,0.6363636363636364,0.7090909090909091,0.7818181818181819,0.7454545454545455,0.7454545454545455,0.8727272727272727,0.8,0.9272727272727272,0.8181818181818182,0.8363636363636363,0.8909090909090909
40,0.9103448275862069,0.903448275862069,0.9103448275862069,0.903448275862069,0.5379310344827586,0.896551724137931,0.5379310344827586,0.8827586206896552,0.46206896551724136,0.8620689655172413,0.896551724137931,0.8758620689655172,0.8827586206896552,0.896551724137931,0.9103448275862069,0.9379310344827586,0.9310344827586207,0.9379310344827586,0.9172413793103448,0.8620689655172413,0.9448275862068966,0.9517241379310345,0.9379310344827586,0.9310344827586207,0.9448275862068966,0.9310344827586207
37,0.75,0.5769230769230769,0.7115384615384616,0.5769230769230769,0.5769230769230769,0.7307692307692307,0.5769230769230769,0.6923076923076923,0.4230769230769231,0.5769230769230769,0.5769230769230769,0.7692307692307693,0.7884615384615384,0.8269230769230769,0.7307692307692307,0.6346153846153846,0.7884615384615384,0.8653846153846154,0.8461538461538461,0.7115384615384616,0.9038461538461539,0.8846153846153846,0.9230769230769231,0.9038461538461539,0.8846153846153846,0.9423076923076923
52,0.5819477434679335,0.6912114014251781,0.6912114014251781,0.6912114014251781,0.6912114014251781,0.669833729216152,0.6912114014251781,0.6769596199524941,0.3087885985748218,0.66270783847981,0.6912114014251781,0.6888361045130641,0.6864608076009501,0.6057007125890737,0.6247030878859857,0.665083135391924,0.6912114014251781,0.6912114014251781,0.6769596199524941,0.5938242280285035,0.6793349168646081,0.6413301662707839,0.6318289786223278,0.6294536817102138,0.6318289786223278,0.672209026128266
54,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4,0.5,0.5,0.5,0.4,0.5,0.6,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4
53,0.5625,0.5625,0.5625,0.5625,0.5625,0.5,0.5625,0.625,0.4375,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.5,0.5,0.5,0.625,0.625,0.5625,0.4375
47,0.68,0.7152,0.68,0.7152,0.7152,0.7072,0.6944,0.6976,0.2848,0.6912,0.7152,0.7008,0.6784,0.6736,0.6928,0.7152,0.7152,0.712,0.7088,0.632,0.688,0.6768,0.6944,0.6848,0.7072,0.7072
43,0.6753246753246753,0.6493506493506493,0.6753246753246753,0.6493506493506493,0.6493506493506493,0.5974025974025974,0.6493506493506493,0.7012987012987013,0.35064935064935066,0.6493506493506493,0.6493506493506493,0.7142857142857143,0.6493506493506493,0.5844155844155844,0.6493506493506493,0.6493506493506493,0.6753246753246753,0.6493506493506493,0.5974025974025974,0.5714285714285714,0.5454545454545454,0.5714285714285714,0.5844155844155844,0.5714285714285714,0.6883116883116883,0.5974025974025974
44,0.645,0.645,0.645,0.645,0.645,0.74,0.725,0.645,0.355,0.625,0.735,0.735,0.655,0.63,0.665,0.67,0.645,0.695,0.68,0.65,0.65,0.665,0.745,0.62,0.69,0.725
46,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6190476190476191,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.6190476190476191,0.3333333333333333,0.6666666666666666,0.7142857142857143,0.6190476190476191,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.6666666666666666,0.5714285714285714,0.5714285714285714,0.6666666666666666,0.5714285714285714,0.38095238095238093,0.6190476190476191,0.6190476190476191,0.5714285714285714,0.6190476190476191,0.6190476190476191
48,0.7307692307692307,0.6153846153846154,0.6923076923076923,0.7307692307692307,0.6153846153846154,0.7307692307692307,0.6153846153846154,0.7692307692307693,0.38461538461538464,0.6153846153846154,0.6923076923076923,0.7307692307692307,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.7307692307692307,0.6538461538461539,0.6538461538461539,0.5769230769230769,0.7692307692307693,0.7692307692307693,0.7307692307692307,0.7692307692307693,0.5769230769230769,0.8076923076923077
50,0.7111111111111111,0.6333333333333333,0.7111111111111111,0.6333333333333333,0.6333333333333333,0.6777777777777778,0.6333333333333333,0.7222222222222222,0.36666666666666664,0.6333333333333333,0.6333333333333333,0.7222222222222222,0.6333333333333333,0.6222222222222222,0.6111111111111112,0.6444444444444445,0.7,0.6777777777777778,0.7222222222222222,0.6777777777777778,0.6444444444444445,0.7111111111111111,0.6777777777777778,0.6555555555555556,0.6888888888888889,0.6666666666666666
51,0.7083333333333334,0.625,0.5833333333333334,0.625,0.625,0.7083333333333334,0.625,0.6666666666666666,0.375,0.625,0.625,0.6875,0.6875,0.5625,0.5625,0.625,0.6875,0.6666666666666666,0.6875,0.7083333333333334,0.6666666666666666,0.625,0.7083333333333334,0.6875,0.7083333333333334,0.6458333333333334
